state_fips,state,year,region,division,crushed_stone_tons,crushed_stone_total_value,crushed_stone_unit_value,census_bps_time,region_code,division_code,census_bps_state_name,bldgs_1unit,units_1unit,value_1unit,bldgs_2unit,units_2unit,value_2unit,bldgs_34unit,units_34unit,value_34unit,bldgs_5punit,units_5punit,value_5punit,bldgs_1unit_rep,units_1unit_rep,value_1unit_rep,bldgs_2unit_rep,units_2unit_rep,value_2unit_rep,bldgs_34unit_rep,units_34unit_rep,value_34unit_rep,bldgs_5punit_rep,units_5punit_rep,value_5punit_rep,capital_right_of_way,capital_engineering,capital_construction_preservation,capital_outlay_total,physical_maintenance,traffic_control_operations,snow_ice_removal,other_services,toll_collection_expenses,highway_traffic_services_total,general_administration,research_planning,administration_research_total,traffic_supervision,highway_safety_driver_education,vehicle_inspection,size_weight_enforcement,law_enforcement_safety_total,construction_employment_thousands,months_reported,series_id,real_gdp,personal_income,construction_real_gdp,construction_real_gdp_unit,unit_multiplier,construction_real_gdp_growth_pct,private_nonresidential_spending_nominal_millions,state_local_construction_spending_nominal_millions,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,lag_active_stone_mines,lag_stone_mine_employee_hours,mortgage_rate_pct,mortgage_rate_observations,cpi_index,inflation_pct,cpi_observations
44,Rhode Island,2018,Northeast,New England,1800000,19500000,10.82,201899,1,1,Rhode Island,936,936,223001,50,100,13178,18,59,5256,10,199,18839,789,789,197528,45,90,12278,18,59,5256,9,194,18464,2776,86059,169403,258238,73646,1984,25127,0,8799,35910,26542,8711,35253,23014,8352,0,0,31366,,,,58740.1,56918.9,2247.4,millions_of_chained_2017_dollars,6,6.154645505644529,1187,721,18.35,45.1,10.16,17.650000000000002,10,51,102627,10,10,125663,4.544615384615384,52,251.0995,2.438999514525486,12
44,Rhode Island,2019,Northeast,New England,1930000,21500000,11.13,201999,1,1,Rhode Island,1020,1020,249341,65,130,11565,23,87,7904,11,163,11604,992,992,247012,65,130,11565,23,87,7904,11,163,11604,854,50853,304380,356087,71292,1772,32455,124,7758,42109,31736,3917,35653,23906,8319,0,0,32225,,,,60157.6,60337,2322.7,millions_of_chained_2017_dollars,6,3.350538399928804,1517,813,16.830000000000002,45.690000000000005,9.42,17.310000000000002,10,57,109174,10,10,102627,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
44,Rhode Island,2020,Northeast,New England,2030000,23300000,11.46,202099,1,1,Rhode Island,976,976,254502,104,208,22786,22,83,7808,15,107,13853,918,918,243310,104,208,22786,22,83,7808,15,107,13853,2102,55354,344717,402173,78923,1991,33523,85,5427,41026,27213,5882,33095,18233,8668,0,0,26901,,,,58132.3,64996.8,2202.3,millions_of_chained_2017_dollars,6,-5.183622508287755,1202,855,12.06,46.18,8.9,16.22,13,77,138790,13,10,109174,3.111698113207547,53,258.85575,1.2529373358571627,12
44,Rhode Island,2021,Northeast,New England,2150000,25500000,11.85,202199,1,1,Rhode Island,1033,1033,287267,74,148,21258,22,85,9011,9,126,10959,852,852,237640,66,132,19593,22,85,9011,9,126,10959,2248,48141,350293,400682,67960,2290,36620,92,2326,41328,25925,4330,30255,26757,10493,0,0,37250,,,,60660,69245.5,2233.9,millions_of_chained_2017_dollars,6,1.434863551741361,637,807,16.51,47.06,9.53,17.64,14,73,144832,14,13,138790,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
44,Rhode Island,2022,Northeast,New England,2490000,31100000,12.46,202299,1,1,Rhode Island,960,960,328614,75,150,21737,16,58,9158,7,204,28318,792,792,281708,71,142,20904,16,58,9158,7,204,28318,6715,46155,312313,365183,62795,2881,40753,375,12623,56632,22343,3722,26065,26271,14008,0,0,40279,,,,61517.3,70880.1,2057,millions_of_chained_2017_dollars,6,-7.918886252741841,707,898,28.5,52.64,10.65,21.29,14,82,178663,14,14,144832,5.344038461538461,52,292.62641666666667,7.990820747791694,12
44,Rhode Island,2023,Northeast,New England,2400000,31300000,13.07,202399,1,1,Rhode Island,709,709,230171,60,120,16608,7,23,3243,13,317,32459,496,496,156958,42,84,9404,5,17,2193,12,312,31959,3580,52898,403096,459574,59340,4455,42921,596,16166,64138,23281,4280,27561,32303,14032,0,0,46335,,,,62119.3,74777.8,2073.4,millions_of_chained_2017_dollars,6,0.7972775887214345,963,974,24.130000000000003,55.64,12.42,21.47,14,87,162585,14,14,178663,6.806730769230769,52,304.703,4.12696279129503,12
45,South Carolina,2015,South,South Atlantic,23900000,275000000,11.51,201599,3,5,South Carolina,24322,24322,5661226,119,238,22210,8,31,3527,261,6439,555733,20527,20527,4956899,116,232,21748,7,28,2942,179,4526,448031,27066,87070,537199,651335,487629,19565,831,0,7129,27525,93322,19033,112355,84475,27743,0,10628,122846,15.625,12,SMU45000002023700001,213212.4,192054.7,9807.6,millions_of_chained_2017_dollars,6,,3420,2853,15.41,17.72,4.5,9.92,36,266,561828,36,,,3.850576923076923,52,237.00175,,12
45,South Carolina,2016,South,South Atlantic,28300000,338000000,11.93,201699,3,5,South Carolina,26349,26349,6233467,111,222,15244,21,77,8762,213,5517,466131,21595,21595,5211873,102,204,14450,21,77,8762,137,3816,376001,35142,263271,442701,741114,258047,15782,0,0,2369,18151,114765,4340,119105,0,0,0,0,0,18.358333333333334,12,SMU45000002023700001,220559.3,200027.4,10750.7,millions_of_chained_2017_dollars,6,9.616012072270497,5141,4559,12.91,17.85,4.07,9.27,38,322,716059,38,36,561828,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
45,South Carolina,2017,South,South Atlantic,28700000,364000000,12.66,201799,3,5,South Carolina,28851,28851,7388833,69,138,14252,18,59,6257,278,6473,629048,23416,23416,6131594,64,128,12685,18,59,6257,209,5129,549856,20042,186143,865537,1071722,283972,15476,0,0,6220,21696,132565,0,132565,0,7023,0,0,7023,18.083333333333332,12,SMU45000002023700001,224937.6,210387.6,11813.2,millions_of_chained_2017_dollars,6,9.883077381007755,5639,4989,14.66,18.130000000000003,4.71,9.67,37,327,752285,37,38,716059,3.989807692307692,52,245.121,2.131444950027195,12
45,South Carolina,2018,South,South Atlantic,27500000,366000000,13.3,201899,3,5,South Carolina,30579,30579,7737923,48,96,9450,10,38,4531,198,4774,391674,23701,23701,6106595,41,82,8266,10,38,4531,120,3218,302171,51663,182869,982493,1217025,376188,14841,0,0,6475,21316,132088,0,132088,97062,7207,0,0,104269,16.541666666666668,12,SMU45000002023700001,231663.3,219942.1,11917.2,millions_of_chained_2017_dollars,6,0.8803711102834066,6464,5231,17.71,17.88,4.8,9.94,39,354,756333,39,37,752285,4.544615384615384,52,251.0995,2.438999514525486,12
45,South Carolina,2019,South,South Atlantic,29200000,434000000,14.88,201999,3,5,South Carolina,31052,31052,7542148,134,268,32684,24,74,9046,220,4640,422770,27494,27494,6575890,131,262,32230,24,74,9046,171,3811,359962,32434,217884,1652730,1903048,368670,9735,0,0,6777,16512,126634,0,126634,0,8888,0,0,8888,17.066666666666666,12,SMU45000002023700001,239021.3,234295.4,12272.2,millions_of_chained_2017_dollars,6,2.9788876581747337,5765,4788,16.38,17.919999999999998,4.53,9.739999999999998,40,345,755798,40,39,756333,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
45,South Carolina,2020,South,South Atlantic,27900000,441000000,15.79,202099,3,5,South Carolina,36226,36226,8956955,153,306,28633,28,90,7525,250,5718,512213,27957,27957,6950423,146,292,27360,20,65,5540,159,3933,394567,67592,133703,1907712,2109007,424658,9362,0,0,6394,15756,123814,1372,125186,0,7856,0,0,7856,16.35,12,SMU45000002023700001,233294.4,250250.5,12047.3,millions_of_chained_2017_dollars,6,-1.8325972523264067,3780,4636,11.64,17.52,3.8,8.860000000000001,39,344,719241,39,40,755798,3.111698113207547,53,258.85575,1.2529373358571627,12
45,South Carolina,2021,South,South Atlantic,31000000,556000000,17.92,202199,3,5,South Carolina,43264,43264,10770285,208,416,47718,12,42,8136,272,6958,826123,36753,36753,9049740,208,416,47718,11,39,7836,182,5432,689450,44248,227385,1206979,1478612,397325,8611,0,0,6551,15162,132594,4287,136881,0,7872,0,0,7872,16.008333333333333,12,SMU45000002023700001,245812,277322.6,12303.3,millions_of_chained_2017_dollars,6,2.1249574593477316,4300,3834,16.06,17.79,5.430000000000001,10.15,40,346,737977,40,39,719241,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
45,South Carolina,2022,South,South Atlantic,33800000,644000000,19.03,202299,3,5,South Carolina,37906,37906,10939825,153,306,37394,138,509,76333,374,7317,861238,33117,33117,9756900,152,304,37169,137,505,75933,282,5586,715504,427646,232286,942929,1602861,528892,6208,0,0,3046,9254,134164,6795,140959,0,10424,0,0,10424,16.708333333333332,12,SMU45000002023700001,256608.5,288512.6,11822.1,millions_of_chained_2017_dollars,6,-3.911145790153847,3693,4291,27.610000000000003,20.9,8.66,13.3,40,362,820945,40,40,737977,5.344038461538461,52,292.62641666666667,7.990820747791694,12
45,South Carolina,2023,South,South Atlantic,34700000,735000000,21.17,202399,3,5,South Carolina,37163,37163,10665165,316,632,67777,177,593,47526,332,4086,501368,29467,29467,8838152,297,594,64154,177,593,47526,251,2600,372850,60328,257831,1424656,1742815,526708,16567,0,0,2990,19557,137990,7045,145035,0,16977,0,0,16977,17.408333333333335,12,SMU45000002023700001,266037.8,311235.5,11997.9,millions_of_chained_2017_dollars,6,1.4870454487781348,5327,5213,23.959999999999997,19.57,5.01,11.12,42,391,860725,42,40,820945,6.806730769230769,52,304.703,4.12696279129503,12
46,South Dakota,2015,Midwest,West North Central,6580000,47600000,7.24,201599,2,4,South Dakota,2868,2868,596971,96,192,27093,46,165,13615,74,1257,103062,2577,2577,529095,95,190,26843,39,142,13335,74,1257,103062,7868,21523,284809,314200,54573,8107,15532,123,0,23762,50830,12161,62991,30825,5639,0,0,36464,3.4416666666666664,12,SMU46000002023700001,50860.8,41160.1,1940.4,millions_of_chained_2017_dollars,6,,646,1259,14.75,21.59,5.07,9.76,18,228,437631,18,,,3.850576923076923,52,237.00175,,12
46,South Dakota,2016,Midwest,West North Central,6850000,49100000,7.159999999999999,201699,2,4,South Dakota,3195,3195,634339,39,78,8325,29,108,9256,91,2305,231778,2915,2915,568660,36,72,7683,23,88,9256,87,2269,229480,8721,18668,299033,326422,57524,8453,19056,102,0,27611,54846,12527,67373,30674,5514,0,0,36188,3.941666666666667,12,SMU46000002023700001,51264.3,41551.5,2008.4,millions_of_chained_2017_dollars,6,3.5044320758606418,959,1495,11.91,22.19,4.53,8.69,16,214,436581,16,18,437631,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
46,South Dakota,2017,Midwest,West North Central,6440000,47800000,7.42,201799,2,4,South Dakota,3386,3386,704967,47,94,14177,36,137,12447,87,1790,162743,3073,3073,633350,46,92,13927,29,114,12176,85,1780,162143,9898,17855,235840,263593,53837,7891,17394,82,0,25367,51720,13117,64837,31685,7004,0,0,38689,3.5416666666666665,12,SMU46000002023700001,51615.1,42989.3,1943.2,millions_of_chained_2017_dollars,6,-3.2463652658832887,1602,1223,14.42,22.97,4.85,9.41,18,229,434144,18,16,436581,3.989807692307692,52,245.121,2.131444950027195,12
46,South Dakota,2018,Midwest,West North Central,6520000,51200000,7.85,201899,2,4,South Dakota,2985,2985,650611,47,94,11250,36,134,9798,89,1750,182679,2611,2611,564782,43,86,9997,25,96,9379,88,1744,182319,11060,16318,190411,217789,58434,10099,20056,73,0,30228,62750,10013,72763,32786,6342,0,0,39128,3.533333333333333,12,SMU46000002023700001,51937.8,45144,2007.9,millions_of_chained_2017_dollars,6,3.3295594895018654,2304,920,17.5,22.77,4.71,10.03,17,217,420090,17,18,434144,4.544615384615384,52,251.0995,2.438999514525486,12
46,South Dakota,2019,Midwest,West North Central,6940000,52000000,7.49,201999,2,4,South Dakota,3127,3127,709345,58,116,18621,27,104,7638,56,1068,100711,2829,2829,640651,57,114,18269,20,79,7638,56,1068,100711,10223,16052,219631,245906,61376,8558,28580,88,0,37226,99637,13952,113589,32771,5186,0,0,37957,3.9916666666666663,12,SMU46000002023700001,52510.2,48013.9,2101.3,millions_of_chained_2017_dollars,6,4.651626076995874,1441,1525,16.49,22.88,4.41,9.6,15,194,395462,15,17,420090,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
46,South Dakota,2020,Midwest,West North Central,8000000,62800000,7.859999999999999,202099,2,4,South Dakota,3726,3726,861766,74,148,18646,47,176,18187,104,2610,268291,3427,3427,790061,74,148,18646,37,142,18187,104,2610,268291,17754,30001,397765,445520,59052,8902,21308,85,0,30295,94150,13248,107398,34390,5350,0,0,39740,4.525,12,SMU46000002023700001,53349.2,52908.8,2184.4,millions_of_chained_2017_dollars,6,3.954694712796836,887,1950,12.16,22.83,4.09,8.98,17,199,429219,17,15,395462,3.111698113207547,53,258.85575,1.2529373358571627,12
46,South Dakota,2021,Midwest,West North Central,8300000,64700000,7.8,202199,2,4,South Dakota,4324,4324,1126573,72,144,25550,74,274,35918,172,3175,377439,3982,3982,1041732,72,144,25550,63,238,35918,172,3175,377439,16233,39374,459609,515216,58352,8855,17116,99,0,26070,86709,13699,100408,29778,5223,0,0,35001,4.291666666666667,12,SMU46000002023700001,56015.4,60221,2252,millions_of_chained_2017_dollars,6,3.0946713056216657,1076,2463,17.17,23.51,5.609999999999999,10.94,15,197,404555,15,17,429219,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
46,South Dakota,2022,Midwest,West North Central,7790000,65600000,8.43,202299,2,4,South Dakota,3917,3917,1103085,54,108,18528,88,324,37486,215,5072,667613,3607,3607,1017468,53,106,18249,74,280,36114,212,5053,666275,12816,33273,444035,490124,57632,11182,22993,116,0,34291,111069,14218,125287,29184,6683,0,0,35867,4.225,12,SMU46000002023700001,55257.2,63454.7,2147.9,millions_of_chained_2017_dollars,6,-4.6225577264653595,1929,1745,28.1,23.56,6.96,13.89,17,206,399087,17,15,404555,5.344038461538461,52,292.62641666666667,7.990820747791694,12
46,South Dakota,2023,Midwest,West North Central,8150000,77200000,9.47,202399,2,4,South Dakota,3252,3252,957893,85,170,29034,78,277,31349,147,3373,437309,2769,2769,820806,83,166,28530,41,154,23357,131,3288,425772,18937,39326,548856,607119,95933,9091,33490,158,0,42739,127054,17291,144345,34430,6894,0,0,41324,4.525,12,SMU46000002023700001,57253,68097,2212.4,millions_of_chained_2017_dollars,6,3.002933097444016,1857,3004,23.110000000000003,23.479999999999997,5.67,11.95,17,223,424948,17,17,399087,6.806730769230769,52,304.703,4.12696279129503,12
47,Tennessee,2015,South,East South Central,40200000,486000000,12.08,201599,3,6,Tennessee,21636,21636,4616866,120,240,22177,43,160,13562,321,10183,943859,20083,20083,4323686,112,224,21073,40,148,12716,305,9904,925893,76634,195273,761910,1033817,276144,2653,35801,0,1185,39639,150166,18160,168326,0,35664,0,0,35664,14.583333333333334,12,SMU47000002023700001,335461.1,277356.1,11200.2,millions_of_chained_2017_dollars,6,,5271,3326,15.18,18.09,4.89,9.66,161,805,1260729,161,,,3.850576923076923,52,237.00175,,12
47,Tennessee,2016,South,East South Central,43700000,550000000,12.58,201699,3,6,Tennessee,24551,24551,5372260,139,278,26707,79,288,25739,345,11040,1155894,22543,22543,5012685,129,258,25653,78,284,25339,333,10852,1143605,74456,191185,750517,1016158,281864,3277,21755,0,1145,26177,166927,14852,181779,0,33395,0,0,33395,15.108333333333334,12,SMU47000002023700001,343544.9,286532.3,11542.8,millions_of_chained_2017_dollars,6,3.0588739486794747,5037,3367,12.22,16.650000000000002,4.2700000000000005,8.65,166,850,1385302,166,161,1260729,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
47,Tennessee,2017,South,East South Central,46000000,597000000,12.99,201799,3,6,Tennessee,27119,27119,6064974,150,300,28055,99,355,34057,370,10138,915674,24986,24986,5724408,137,274,26289,98,352,33822,358,9975,904954,88239,181802,719640,989681,269710,3473,10428,0,1256,15157,233667,15423,249090,0,40343,0,0,40343,15.941666666666666,12,SMU47000002023700001,355417.5,299307.7,12016.2,millions_of_chained_2017_dollars,6,4.101257927019453,6090,3565,14.76,17.1,4.85,9.04,172,828,1420207,172,166,1385302,3.989807692307692,52,245.121,2.131444950027195,12
47,Tennessee,2018,South,East South Central,45100000,605000000,13.41,201899,3,6,Tennessee,28021,28021,6238592,119,238,20711,88,328,28429,238,8582,760356,24896,24896,5616583,86,172,14840,74,282,23504,212,8121,717161,82639,213994,828078,1124711,361304,5279,21712,0,1172,28163,216721,24277,240998,0,36006,0,0,36006,16.233333333333334,12,SMU47000002023700001,362363.7,316176.5,12496.2,millions_of_chained_2017_dollars,6,3.994607280171758,6912,3673,17.919999999999998,16.66,4.75,8.94,182,860,1466907,182,172,1420207,4.544615384615384,52,251.0995,2.438999514525486,12
47,Tennessee,2019,South,East South Central,50400000,799000000,15.85,201999,3,6,Tennessee,29598,29598,6707848,148,296,25782,57,205,20251,305,11262,1122616,26711,26711,6141525,142,284,25156,54,193,18792,303,11172,1113735,107578,239572,825179,1172329,381982,6446,13873,0,1400,21719,215253,20043,235296,0,34839,0,0,34839,16.666666666666668,12,SMU47000002023700001,370197.4,335601.7,13204.5,millions_of_chained_2017_dollars,6,5.66812310942526,7837,5453,16.89,16.64,4.49,8.89,189,944,1613546,189,182,1466907,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
47,Tennessee,2020,South,East South Central,52300000,847000000,16.170000000000005,202099,3,6,Tennessee,33030,33030,7595481,226,452,51900,169,625,75522,429,15612,1484349,29064,29064,6762119,185,370,45980,160,595,73019,393,14957,1420877,102643,264348,1002154,1369145,364502,6514,10764,0,1409,18687,237868,26188,264056,0,35586,0,0,35586,16.758333333333333,12,SMU47000002023700001,368057,360094.7,13262.2,millions_of_chained_2017_dollars,6,0.4369722443106516,8814,5504,12.45,15.63,3.99,8,193,942,1629656,193,189,1613546,3.111698113207547,53,258.85575,1.2529373358571627,12
47,Tennessee,2021,South,East South Central,56900000,949000000,16.68,202199,3,6,Tennessee,36986,36986,9597497,148,296,31252,137,512,68143,630,19690,1780659,33068,33068,8771880,104,208,24931,127,480,65992,590,19015,1717573,98835,255665,920647,1275147,378125,5495,26734,0,1343,33572,213440,31897,245337,0,36135,0,0,36135,17.4,12,SMU47000002023700001,401673.7,402024.7,14268.6,millions_of_chained_2017_dollars,6,7.588484565155107,9497,4349,17.58,16.14,5.31,9.25,188,995,1774595,188,193,1629656,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
47,Tennessee,2022,South,East South Central,60500000,1080000000,17.89,202299,3,6,Tennessee,33211,33211,9278273,257,514,46229,254,939,121663,1524,17973,2339676,29931,29931,8547161,208,416,39226,242,903,119104,1467,17125,2261835,103078,287537,979627,1370242,396439,5945,27754,0,1400,35099,230442,35306,265748,0,41857,0,0,41857,19.216666666666665,12,SMU47000002023700001,415451.6,417424.4,14432.6,millions_of_chained_2017_dollars,6,1.1493769535904086,13728,4589,28.77,19.18,7.69,12.82,196,1152,2046419,196,188,1774595,5.344038461538461,52,292.62641666666667,7.990820747791694,12
47,Tennessee,2023,South,East South Central,58900000,1210000000,20.51,202399,3,6,Tennessee,31293,31293,9182026,266,532,70433,169,602,77776,514,15036,2177855,28060,28060,8527500,204,408,60937,154,557,74519,452,14140,2083089,134111,314036,1200013,1648160,467949,7634,24464,0,1744,33842,235844,42609,278453,0,42532,0,0,42532,20.525,12,SMU47000002023700001,428276.1,453765.7,15189.2,millions_of_chained_2017_dollars,6,5.242298684921631,14940,6383,23.69,18.25,5.359999999999999,11.1,210,1245,2158520,210,196,2046419,6.806730769230769,52,304.703,4.12696279129503,12
48,Texas,2015,South,West South Central,155000000,1560000000,10.1,201599,3,7,Texas,105448,105448,22892161,1033,2066,200810,307,1137,122006,2130,66792,5871984,94028,94028,21518799,1016,2032,197833,291,1085,119044,2054,64842,5742417,675641,959165,10212266,11847072,1984809,96446,30237,2083,199728,328494,315690,14128,329818,316740,204446,19694,90290,631170,141.175,12,SMU48000002023700001,1634127.1,1281170.1,86858.7,millions_of_chained_2017_dollars,6,,46334,26951,13.93,16.39,2.79,8.07,142,1936,4603735,142,,,3.850576923076923,52,237.00175,,12
48,Texas,2016,South,West South Central,159000000,1660000000,10.45,201699,3,7,Texas,106511,106511,23459283,971,1942,196122,470,1767,167516,1633,55633,5419477,94706,94706,21932225,942,1884,189534,457,1718,163325,1565,53550,5255392,475698,1067608,5631975,7175281,1945247,115803,9191,2265,192276,319535,337285,31428,368713,351023,200137,24259,109166,684585,145.80833333333334,12,SMU48000002023700001,1633863.3,1276330.6,88504.9,millions_of_chained_2017_dollars,6,1.8952620750713576,52075,28084,12.28,15.61,2.57,7.46,141,1892,4504642,141,142,4603735,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
48,Texas,2017,South,West South Central,162000000,1780000000,10.94,201799,3,7,Texas,116766,116766,26395587,881,1762,191108,445,1710,186183,1581,54874,5741087,110429,110429,25398757,853,1706,186431,435,1679,184298,1535,54527,5705047,649100,1153348,6913916,8716364,1746372,126648,5572,1980,199584,333784,407217,28139,435356,365492,132855,19081,178894,696322,148.65,12,SMU48000002023700001,1667313,1367826,88478.1,millions_of_chained_2017_dollars,6,-0.03028080931111176,45980,31623,14.94,15.69,3.19,9.06,162,1980,4494624,162,141,4504642,3.989807692307692,52,245.121,2.131444950027195,12
48,Texas,2018,South,West South Central,178000000,2070000000,11.64,201899,3,7,Texas,126048,126048,27650487,1213,2426,236158,355,1351,155866,1764,63053,6647360,112619,112619,26257243,1193,2386,233456,333,1266,147983,1679,61827,6537709,462314,1143826,6601029,8207169,1713704,117388,18058,2499,189201,327146,366366,24354,390720,283422,213460,22978,94474,614334,161.1,12,SMU48000002023700001,1746543.3,1463789.8,87963,millions_of_chained_2017_dollars,6,-0.5821779626822954,41387,33705,18.37,15.8,3.3299999999999996,10.22,161,1961,4595616,161,162,4494624,4.544615384615384,52,251.0995,2.438999514525486,12
48,Texas,2019,South,West South Central,191000000,2650000000,13.86,201999,3,7,Texas,129094,129094,28232254,1278,2556,328265,467,1805,202682,2070,76440,8650083,125136,125136,27503903,1267,2534,326430,459,1779,201489,2037,76215,8622709,594177,1278471,7749851,9622499,1828472,116313,12763,2598,141588,273262,413718,18512,432230,461641,193893,4400,43138,703072,178.19166666666666,12,SMU48000002023700001,1806736.1,1537205.7,90412.5,millions_of_chained_2017_dollars,6,2.7846935643395465,48643,36518,16.939999999999998,15.96,2.8099999999999996,8.53,165,1981,4738403,165,161,4595616,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
48,Texas,2020,South,West South Central,189000000,2620000000,13.88,202099,3,7,Texas,158242,158242,35150008,1715,3430,353121,397,1536,154376,2033,67295,7328928,147746,147746,32869766,1683,3366,346701,375,1452,145282,1967,65968,7209236,636051,1401585,9336557,11374193,1802114,120878,12981,2743,168730,305332,441277,19247,460524,457327,229198,4981,47142,738648,166.64166666666668,12,SMU48000002023700001,1782738.2,1602962.6,88221,millions_of_chained_2017_dollars,6,-2.4238905018664436,52773,41049,11.77,14.86,2.26,6.819999999999999,177,2062,4685417,177,165,4738403,3.111698113207547,53,258.85575,1.2529373358571627,12
48,Texas,2021,South,West South Central,190000000,2710000000,14.23,202199,3,7,Texas,179620,179620,42406772,2175,4350,472054,569,2133,241551,2151,79852,9198847,166262,166262,39504488,2108,4216,457980,553,2083,234894,2085,78854,9108451,664252,1147963,9464358,11276573,1839432,81906,46279,2682,202860,333727,477826,24946,502772,453816,250968,5323,46691,756798,158.74166666666667,12,SMU48000002023700001,1905512.4,1786060.9,88534.6,millions_of_chained_2017_dollars,6,0.3554709196223138,52561,40341,18.130000000000003,17.95,4.75,11.52,177,2044,4726391,177,177,4685417,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
48,Texas,2022,South,West South Central,202000000,2940000000,14.57,202299,3,7,Texas,154793,154793,39805729,2039,4078,489521,865,3302,423540,2864,100834,12097257,147648,147648,38241399,1997,3994,479722,853,3266,418919,2797,100130,12028766,631815,947354,8277977,9857146,1981990,116954,25366,3006,257483,402809,2215280,26585,2241865,557890,284302,10157,58154,910503,167.375,12,SMU48000002023700001,1975164,1920254.6,84946.7,millions_of_chained_2017_dollars,6,-4.052539910950081,65142,44295,28.4,20.89,6.49,13.19,180,2177,5056816,180,177,4726391,5.344038461538461,52,292.62641666666667,7.990820747791694,12
48,Texas,2023,South,West South Central,203000000,3280000000,16.130000000000003,202399,3,7,Texas,149860,149860,40691996,2759,5518,737093,762,2854,323270,2221,74141,9074741,136556,136556,37480849,2589,5178,698617,671,2533,289481,2120,71953,8821409,559377,941186,9716446,11217009,1982927,139906,22100,2865,316803,481674,2276772,25383,2302155,632419,313648,10143,52931,1009141,175.725,12,SMU48000002023700001,2137536.7,2074225.2,85807.6,millions_of_chained_2017_dollars,6,1.013459027837471,91296,51079,22.91,19.34,2.42,9.41,179,2254,5153592,179,180,5056816,6.806730769230769,52,304.703,4.12696279129503,12
49,Utah,2015,West,Mountain,8130000,58900000,7.24,201599,4,8,Utah,12523,12523,3176762,57,114,17455,142,516,74432,231,5144,582535,11544,11544,2931078,52,104,15456,106,395,60662,185,4853,548722,65328,15946,378573,459847,304573,12596,14381,36942,800,64719,71319,20821,92140,3953,61401,1366,3786,70506,9.35,12,SMU49000002023700001,155431.5,119661.5,9654.3,millions_of_chained_2017_dollars,6,,1847,3647,14.89,18.08,5.67,12.1,2,24,41964,2,,,3.850576923076923,52,237.00175,,12
49,Utah,2016,West,Mountain,7880000,58400000,7.41,201699,4,8,Utah,15210,15210,3884125,103,206,30864,146,539,71713,276,6707,821607,14166,14166,3587733,85,170,26449,101,386,55380,222,6265,769659,81854,16466,358602,456922,303474,23125,24966,44780,1065,93936,69572,25134,94706,3452,73515,1426,3987,82380,9.058333333333334,12,SMU49000002023700001,162528.2,126540.6,10599.8,millions_of_chained_2017_dollars,6,9.793563489843905,2027,2977,11.98,18.54,5.28,11.37,1,10,12079,1,2,41964,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
49,Utah,2017,West,Mountain,9970000,75600000,7.58,201799,4,8,Utah,17247,17247,4381579,120,240,32609,345,1280,144845,308,5912,683332,15793,15793,3995748,88,176,24148,239,906,96198,253,5509,630661,112318,16003,435632,563953,375251,24922,29088,45451,1797,101258,52911,32720,85631,3320,79112,1416,4025,87873,9.616666666666667,12,SMU49000002023700001,172075,134546.7,11447.2,millions_of_chained_2017_dollars,6,7.994490462084203,2482,3371,14.78,17.97,5.28,11.66,2,10,12621,2,1,12079,3.989807692307692,52,245.121,2.131444950027195,12
49,Utah,2018,West,Mountain,10100000,78500000,7.77,201899,4,8,Utah,18545,18545,4725200,191,382,47165,269,979,123143,372,5668,715049,17043,17043,4353792,153,306,37899,176,646,82995,326,5205,656182,87514,134906,657978,880398,205895,18413,18206,7346,1456,45421,71272,20656,91928,69541,21680,6610,6537,104368,10.333333333333334,12,SMU49000002023700001,182106,144645.5,12156.1,millions_of_chained_2017_dollars,6,6.192780767349215,2081,3789,18.5,17.29,5.09,12.66,2,20,32229,2,2,12621,4.544615384615384,52,251.0995,2.438999514525486,12
49,Utah,2019,West,Mountain,10800000,87000000,8.08,201999,4,8,Utah,18191,18191,4874793,154,308,44288,210,757,127256,352,9523,1407256,17154,17154,4609675,153,306,44065,203,735,121921,337,9402,1386935,123659,155699,659566,938924,191348,25743,33439,7677,0,66859,41093,26385,67478,61995,22481,5811,9354,99641,10.991666666666667,12,SMU49000002023700001,192760.6,155711.5,12894.3,millions_of_chained_2017_dollars,6,6.072671333733681,2407,4490,16.610000000000003,17.52,4.7700000000000005,12.36,1,5,6079,1,2,32229,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
